,total_count,tfidf_rate
adichie,1,0.37957280349617833
adictd,1,0.6422167793942358
adidas,8,3.1165155740492443
adidasmask,1,0.5395777596186845
adieu,1,0.5247696473211688
adiganesh,1,0.4785683703913011
adil,3,1.2946325125270943
adilabad,1,0.5644142311940383
adimurthy,1,0.3445756683610648
adios,1,0.46554980993153317
adiosivanka,1,0.5943435349527895
adipose,1,0.4768984384106999
adit,2,0.8420018398954549
adithya,2,0.88199082425231
aditya,4,1.557478386181424
adityabirlagroup,2,0.6657306221993182
adityanat,1,0.3993426309841526
adityanath,22,8.071384727813976
adivasi,5,1.828840626032054
adivasis,1,0.5002346119333964
adivisesh,1,0.5617525835969783
adjacent,2,0.8595845629053998
adjective,1,0.5319086060128406
adjoining,1,0.4796611472649263
adjourned,6,2.861387437715707
adjourning,2,0.9587342182293892
adjournment,1,0.4278543112375088
adjourns,7,3.0641540462341847
adjudged,1,0.5041901759642806
adjudicator,2,0.8974997051916843
adjunct,3,1.3178427902341312
adjunctive,2,0.9301150628555845
adjus,1,0.5881862208655975
adjust,48,19.49715102395448
adjustable,9,3.27764843375666
adjusted,33,13.984814546465584
adjuster,2,0.7232519320721117
adjusti,1,0.6358890679340105
adjusting,23,10.314229037100688
adjustme,1,0.49584176824751086
adjustment,28,12.537667263011897
adjuv,1,0.4335286513077205
adjuvant,6,2.5611324187674063
adjuvanted,1,0.43022695875749656
adkin,1,0.48368700938040643
adlai,1,0.4289544386080204
adma,1,0.4504520200498213
admeckin,1,0.43130609201360154
admi,14,6.315357410133285
admidst,1,0.4233175711089049
admim,1,0.412649522189907
admin,90,34.18297156953011
admindays,1,0.5597176947740404
admini,6,3.1818278171458494
adminis,4,1.867246724244105
adminisitration,1,0.5191336578569365
administ,5,2.6914164877606095
administe,2,1.1631422453007845
administer,34,14.59924580297986
administered,41,17.719927202411217
administeri,2,1.0470579756884377
administering,12,5.984995102787858
administr,1,0.5295262931855141
administra,4,1.8844144182837517
administrat,2,1.0160754674076318
administrati,2,1.128392641514354
administratio,2,1.1668577829397928
administration,485,162.3611596726781
administrative,14,6.17930913598389
administrativeawesomeness,1,1.0
administrator,22,9.250320948842445
admins,7,2.865205357736885
adminstration,1,0.6465891200207251
adminstrative,1,0.3907426181615782
admirable,4,1.932836315746284
admiral,5,2.367809116023662
admiration,3,1.5007051314978865
admire,8,3.3484414640908984
admired,3,1.430700005394147
admiring,2,1.067295677465898
admissio,1,0.4656856240686431
admission,96,37.69810189643927
admist,1,0.4073984694961326
admistration,1,0.4817940200708255
admit,102,40.857258065690615
admits,50,21.253700533395346
admitt,2,0.9491471573958516
admitte,1,0.6143774059479946
admitted,251,89.13371507523462
admittedly,3,1.7384710789826516
admittin,2,0.8629449579001862
admitting,28,12.883818470319955
admk,1,0.5606715604105212
admonished,1,0.5058705893057185
admp,1,0.3740399233821868
adnams,1,0.5001745741554022
adnan,1,0.40036453392566024
adnanhossainbhuiyan,1,0.47631297669059125
adnec,2,0.9122486165670507
adnews,1,0.8391331264118591
adnoc,2,0.705787301963087
adnovum,1,0.41102221091649593
adobe,4,1.469152209386636
adobeillustrator,1,0.44005403156938633
adobephotoshop,1,0.44005403156938633
adole,1,0.5165050337903124
adoles,1,0.5112170164135669
adolescence,1,0.4584321730697788
adolescent,36,14.777610389786862
adolf,2,0.9123728752021929
adolph,1,0.3952944083633861
adonis,1,0.5033607987459217
adonkonextlevel,1,0.3882845800410256
adopt,58,22.2467052887351
adoptateacher,1,0.43610820882209783
adoptdontshop,4,1.6230134262095004
adopted,42,16.040770072919017
adopter,1,0.4704093933186709
adopting,26,11.154054928610801
adoptio,1,0.496937602946078
adoption,55,21.945292165187514
adoptive,2,0.9345312192657291
adoptme,3,1.137369771695937
adoptmegiveaways,2,0.7942318043109988
adoptmeoffers,2,0.7942318043109988
adoptmerobux,2,0.7942318043109988
adoptmetrades,5,1.9613677791036075
adopts,5,2.419646700129902
ador,1,0.3384376379759748
adorab,2,0.8372995219466433
adorable,9,3.4787289340999936
adoration,2,0.9310713625153716
adorators,1,0.5268105626487971
adore,5,2.217305059172089
adorns,1,0.4136048534253122
adpc,1,0.5406432884281914
adphc,1,0.48548398461929304
adpt,1,0.36197718350998154
adrenaline,3,1.3143865442879596
adrenochrome,2,0.8887476588512006
adrenocorticotropic,1,0.4176091271910107
adress,1,0.5923784445358461
adresss,1,0.5108728054364883
adriaang,1,0.483238049583082
adrian,12,5.013434215268611
adrienne,1,0.4324009189025248
adrija,1,0.3842774479882131
adrish,1,0.4445533782636042
adriti,1,0.3412461497134318
adroid,1,0.6233018396006041
adron,1,0.45434481036169033
adrressing,1,0.44235777203790394
adrs,1,0.4865159188851646
adscc,6,2.655315823214389
adspends,1,0.48833089286731385
adul,2,1.1027904345219477
adulation,1,0.4663790599478375
adult,362,121.45086829367672
adultcaregivers,1,0.5304772207935111
adultery,1,0.5007396376354347
adultimmunisation,1,0.46218644675696335
adulting,2,0.9676344816235382
adultingandstuff,1,0.46368982864212394
adumba,1,0.41371541586486316
adumbrating,1,0.47633196590010224
adumi,1,0.4606577080781878
adva,4,1.7581937643031837
advamed,1,0.418607256087695
advan,6,3.036519760892844
advanc,3,1.236680274340976
advance,94,36.15035564020197
advanced,88,33.548889266072436
advancedanalytics,2,0.9935824512775131
advancedmarathontraining,2,0.8308939911159643
advancednutrition,2,1.0295211623834462
advanceenglishwithsts,1,0.471949966732474
advancement,20,8.676822792908641
advancin,1,0.5405797406209241
advancing,17,7.609586792953503
advanta,1,0.42201107216725353
advantag,1,0.5065032025678625
advantage,88,33.14907445948628
adve,4,1.7439344891170354
advent,3,1.438924688922779
adventist,3,1.3153388740817207
adventure,30,12.07999198022971
adventurous,5,2.5296260025792034
adversar,1,0.5425644758832843
adversary,7,3.0541196497777343
adverse,80,30.43166515905427
adversely,18,7.755039585086421
adversity,16,7.081731568538222
advert,28,11.778842902480653
adverthousse,1,0.4744586774999159
adverti,1,0.49511936383561966
advertis,1,0.7511182640205614
advertise,6,2.6070040245452835
advertised,27,10.87286543678452
advertiseme,1,0.5444897410830187
advertisement,12,5.188155814214627
advertiser,12,4.920998916746267
advertisi,1,0.5046075504469739
advertisin,1,0.4912894332645386
advertising,62,24.38027458189863
advertisng,1,0.5081229628821061
adverto,1,0.3746986742404425
advi,2,0.8546883157874681
advia,1,0.4187618190733467
advic,4,2.243287162556682
advice,480,162.88272448732775
advicefromaishani,1,0.5899514342198756
advil,1,0.3997120273706373
advis,1,0.4831406127400635
advisable,6,2.90718024620223
advise,64,25.552953865194613
advised,73,28.262910599829645
adviser,58,23.883880559596584
advises,29,11.969635627555832
advisi,1,0.521591972272276
advising,37,15.030887836892425
advisor,65,24.557132555284333
advisory,87,32.58793013173122
advita,1,0.5670717024739825
advo,1,0.4754607660754618
advoc,3,1.2422487315488542
advoca,1,0.457491179767252
advocacy,58,23.375466307625842
advocacydialogueseries,1,0.5590407712099035
advocacylearninglab,1,0.5715092414810387
advocaid,1,0.490984577590911
advocat,3,1.1562878885445236
advocate,109,40.538909041794746
advocated,3,1.3394442666938065
advocating,20,9.322078512512691
advovo,1,0.5093160364627681
advt,1,0.34221184967835294
adworld,1,0.4605834750927468
adyar,4,1.4130548523179387
aebra,1,0.440143334176982
aegean,1,0.510793097002706
aegi,1,0.5194140658319265
aejmc,2,1.1515629077916503
aenblog,1,0.5415640189115567
aenincovid,1,0.5981519172043853
aera,1,0.415422225614421
aerated,1,0.46631504133058566
aerc,1,0.4521216557856838
aerial,8,3.174769093153255
aerian,1,0.47882637071784745
aero,2,0.8301646183912776
aerobic,2,1.0752047073744495
aerodynamic,1,0.4504087822759306
aerolineas,2,0.7244265912218445
aeromexico,1,0.45527495136246904
aeronabs,3,1.6460060212806147
aeronautical,1,0.5116623168848614
aeroplane,1,0.44127518167056484
aeros,1,0.3921226498876757
aerosmith,1,0.6833960789851253
aerosol,80,31.705742433774894
aerosoleffect,3,1.4429457614921748
aerosolen,1,0.4349105237780067
aerosolisation,1,0.4371948060294033
aerosolised,1,0.5808994219159107
aerosolized,3,1.3773411955780066
aerosolshield,1,0.5698029761306996
aerosoltwitter,1,0.6426327945069784
aerospace,7,2.8521645099328783
aerosystems,1,0.6054723342170862
aesa,1,0.46021468952954286
aesencryption,1,0.4595574568804636
aeshita,1,0.4504252519951169
aest,12,5.709167720781301
aesthetic,3,1.3073326158526142
aetcprogram,2,1.0683894869039348
afaik,2,1.0460244514440085
afairgoforlove,1,0.5296990778352042
afar,5,2.3809243593608485
afaracare,3,1.5141233850941636
afbf,1,0.38106262468925234
afceast,1,0.4567688802265141
afcfta,1,0.43593508749751636
afda,1,0.5013057199659325
afdb,3,1.2829913614893815
afdo,1,0.4506607924562931
afecta,1,0.4151328618973349
afectados,1,0.5665607092627042
afenet,1,0.4453401817988064
afenyo,1,0.46072732439505026
afer,1,0.3850985344124608
affaf,1,0.43111857552803
affai,1,0.5022904382561934
affair,142,50.10279678116002
affaire,1,0.3830175678008739
affe,10,4.338516922394944
affec,7,3.0081277064952077
affect,323,114.34898815106754
affecte,4,1.8265739904530225
affected,618,202.62118113484843
affectef,1,0.45795554434571173
affecti,2,1.0826943727539646
affecting,152,58.84479908745014
affection,1,0.4665881295415432
affectionate,1,0.549076786119804
affectionately,1,0.4526964313552045
affective,3,1.5337559954597024
affidavit,3,1.3268303221600497
affili,1,0.5265472479954122
affiliate,20,8.16862088887737
affiliated,12,4.817686080027717
affiliateprogram,1,0.35981082044193624
affiliati,1,0.5121200071709072
affiliation,3,1.452977734512435
affinity,3,1.176866359520747
affirmation,8,3.2333710376215836
affirmative,4,1.6274371505292398
affirmed,8,3.0514237926096524
affirming,1,0.4231184719259673
affirms,5,2.17422555475431
afflicted,11,6.113744276954931
afflictin,1,0.5107290944220433
affliction,2,0.9093065826593423
afflicts,2,1.0359895022302272
afflue,1,0.4925627479526077
affluence,1,0.5128035276381833
affluent,11,4.899457623890024
affo,2,1.0914798573552913
affor,4,1.6453909545153187
afforable,1,0.5816480905232309
afford,109,41.951820884217156
afforda,1,0.5055772849962474
affordab,3,1.3975055647024197
affordability,5,2.71255733272011
affordabl,3,1.487295408158884
affordable,138,48.920845526830576
affordablecareact,3,1.7397035700168282
affordablefashion,2,1.0402638228932637
affordablehealthcare,5,2.6971127209612855
affordablehousing,7,3.866444132791718
affordably,2,0.8065399404418484
afforded,2,1.0354205453968863
affords,2,0.9392948151880904
affray,2,0.7390313686454109
affront,1,0.4356063644778823
afga,1,0.5219401480587554
afgahnistan,1,0.6248061402032111
afganistan,1,0.4931321371454163
afgha,2,0.9679627697609434
afghan,17,7.9368710037067665
afghancouncilgb,1,0.626928651761027
afghangirlscode,1,0.42269002544389667
afghani,1,0.6809376481184958
afghanistan,80,36.1029579914987
afghanistancovid,1,0.6642122867759223
afghanistanisnotsafe,1,0.45750558762480803
afghanwomen,1,0.44511099443786245
afham,1,0.46766909466015816
afib,2,0.7105171308752258
afican,1,0.47464680368652296
aficio,1,0.575388138565974
aflame,1,0.4713208902344054
aflcio,1,0.34759413090222147
afldogsdees,1,0.37104827400759993
afldonstigers,1,0.47047713633224336
afloat,14,6.304235465821891
aflpowersaints,1,0.7081910364783323
aflsunsdons,1,0.48298443825439186
afocalypse,1,0.4484657893396919
afonja,1,0.5067044294833196
aforementioned,1,0.5272522296965126
aforismi,1,0.5068930461671826
afra,2,0.9388536686106184
afrai,1,0.5224661424844691
afraid,150,57.822084188376934
aframers,1,0.596537109250639
afresh,1,0.46799181507907744
afri,8,3.485140675583744
afric,3,1.3016022984483588
africa,877,288.4965475117455
africacapacity,1,0.7272698690164048
africacdc,2,0.9675005704875657
africadialogues,1,0.5303569846773764
africafight,1,0.601679402946712
africahealth,3,1.8174375460894083
africainnovates,1,0.5941231639890225
african,278,94.6630591756172
africanamerican,2,1.2041903098548181
africanart,1,0.5560900331847134
africancities,1,0.5013622353848144
africancity,1,0.5957284954596144
africaneconomies,1,0.4592362390141678
africanfortniteservers,1,0.4840090340942641
africanjournalists,1,0.4348163111004087
africanleadership,1,0.5631803720096384
africanmining,1,0.6068310819689873
africannations,1,0.48239518499365175
africanow,1,0.47816533074807727
africanunion,5,2.4037447837934525
africanwoman,1,0.4650355515094549
africanwomensday,1,0.44873876578996724
africanworldfestival,1,0.5720659856141562
africanwriters,1,0.5036656966807617
africarticles,1,0.5306930466257295
africatweetchat,1,0.7377576389776217
afriend,1,0.4979546523698774
afriforum,1,0.513811112582155
afrika,3,1.5471217274827267
afrikans,2,0.9824767597415296
afrique,2,0.6988390721683855
afro,9,3.8183687401803543
afrobeat,4,2.1900131540409307
afrobeats,4,1.7224126284043704
afrobloggers,1,0.5115244267440048
afrodance,1,0.5487864037361486
afrohair,1,0.5147741219455875
afrolab,2,0.8296070278703291
afronation,1,0.579993662873512
afropop,1,0.39260232134307643
afrosoul,1,0.39260232134307643
afrotech,1,0.49425655717051487
afrox,1,0.483238049583082
afshar,1,0.44540133897755896
afspraak,1,0.4739260120537815
afte,35,14.608449390004843
afterafewbeersi,1,0.48182675000847097
afterall,3,1.488682641725398
aftercare,1,0.38748037271923114
aftercovid,1,0.4833267524890199
aftereff,1,0.48437633433545596
afteri,1,0.47933121514656635
afterlosingmymom,1,0.4789205806408632
aftermarket,1,0.5050665828256212
aftermath,26,11.412845548091129
afterno,1,0.4642603701378514
afternoon,116,42.13273278115121
afternoonagenda,1,0.5093613269251918
afternoonswithamber,1,0.7489551768024914
afterpay,2,0.8148214171035603
aftersales,1,0.5050665828256212
afterschool,26,11.139594694961582
aftersh,1,0.5054785555382341
aftershock,2,1.2650210654775442
aftert,1,0.4500906736068081
aftertaking,1,0.462797664855762
aftertaste,1,0.46214779340893825
aftertears,1,0.5525752855209862
afterthou,1,0.5169186905134866
afterthought,1,0.4411562912772537
afterward,2,1.0141544842693888
afterwards,10,4.296661054607171
aftr,3,1.3128132732874098
aftra,2,0.8132974247111743
aftvoices,1,0.5723019071893078
afya,3,1.3520840675386303
agaadvocacy,19,9.19791190215452
agaafricaseminar,2,1.003653651023836
agad,1,0.37860701234984245
agai,29,11.951656130520263
agaiby,2,0.9480998443598503
againist,1,0.5081617151062877
agains,25,10.3140671293711
againstcovid,7,3.6634625887197645
againstexamsincovid,1,0.6314112840119622
againt,1,0.4009981782685657
againts,2,1.2606016929842847
agaist,1,0.5052035185184389
agalpur,2,0.6664767008580518
agamben,1,0.470265725798356
agan,1,0.44472446719357905
aganda,1,0.4033299718933963
aganist,1,0.5098106682554171
agar,2,0.8533252751406737
agara,1,0.3538017975758172
agartala,1,0.435986563962906
agarwal,5,2.1423097295720126
agarwalwadi,2,0.8218279300839396
agatha,1,0.43524592859986927
agave,1,0.4678494768955881
agawam,1,0.30729590768153947
agbada,2,0.896260883949849
agbarr,3,1.391004555305933
agbillbarr,1,0.4980773806383135
agbo,1,0.41061228387113935
agbotrend,1,0.5582187841593855
agchatoz,9,5.965499316390153
agcofa,2,1.0767355596663541
agcs,2,1.0363336618364256
ageas,1,0.5140705801277335
ageconmatters,1,0.6296453583643506
aged,260,89.87667953504125
agedcare,99,39.91084705739437
agedcarecrisis,16,7.728534645767379
agedcarefails,3,1.7223970295971038
agedcarerc,7,3.4180605206585937
agege,1,0.35392178965929927
ageing,10,4.226735812340152
ageism,9,3.996835412714278
ageist,1,0.47729263083534806
ageless,1,0.34243183717573467
agen,3,1.1283307974150896
agenc,3,1.3978976651763368
agence,5,2.364091167104572
agencia,1,0.5334711727237024
agencie,2,0.9521250226638567
agency,278,91.61034057519782
agend,2,1.2637012132787562
agenda,204,71.32559800549636
agendacovid,2,0.9138579055906901
agendered,1,0.4077928268730423
agendq,1,0.6150215724525485
agenparl,12,5.770521789545912
agent,84,30.475135972603404
agentorange,1,0.5554279528799877
agentsofshield,2,0.9300817915918422
agentsofshieldfinale,1,0.5001162228111756
ageofcoronavirus,1,0.5237172652105861
ageofidiocy,1,0.5825372774056229
ageout,1,0.4427457051203836
ager,1,0.31944177165342447
ageusia,2,1.026557758835125
aggarwal,1,0.5033961629732914
aggie,1,0.5509755411572327
aggienews,1,0.4201374291646237
aggies,1,0.5039656844416619
aggr,1,0.479999116194209
aggravat,1,0.5306101399701294
aggravate,5,2.9075434985326885
aggravated,2,0.9787713538846041
aggravates,2,0.9212965083647353
aggravating,1,0.6929041088212702
aggreg,1,0.5798722000398017
aggregate,10,4.412320950176155
aggregator,1,0.4744501396375251
aggress,1,0.4790611871580705
aggressi,2,1.1334604620242443
aggression,4,1.699223645647388
aggressiv,1,0.5363644141785948
aggressive,48,19.253943615794373
aggressively,11,5.2590646485607175
aggrey,1,0.536205219439477
aggro,1,0.5787658594176477
aghadi,1,0.37996476720909383
aghast,1,0.46089737313477164
aghhh,1,0.4875970774451564
aghion,1,0.4414197387654927
agian,1,0.5421349514195775
agidingbi,1,0.4377546540113142
agile,56,21.101671731782933
agilemarketing,1,0.42377384229060533
agilisys,1,0.43793694292737506
agility,26,10.736715657717056
aging,23,9.791384790207447
agintari,1,0.26058882768742964
agisha,1,0.46436547812972834
agitating,1,0.501742263515706
agitation,2,0.9760603599045041
agitator,2,0.8787312472369659
agius,1,0.44261494134474866
agms,1,0.5724858733483636
agncy,1,0.44662299906482833
agnes,2,0.8952906671332084
agnesianhealthcare,1,0.4929725109754064
agnezmoisback,1,0.5661394468195281
agni,1,0.41206391281591165
agnst,1,0.43685246794418053
agoi,1,0.48526154750613204
agong,1,0.54920050442008
agonising,1,0.5835445001183641
agonist,1,0.4109482937418977
agonistes,1,0.5427336656215266
agonizing,3,1.6372234293662797
agony,5,2.2719513663533784
agosto,11,4.576639974668967
